"","new_id","old_id","old_classes","aggregated_new_classes","change","new_classes"
"1113","2010_SKT_0493","2010_SKT_0493","MIG","MIG",0,"FWM1"
"1114","2010_SKT_0495","2010_SKT_0495","FWR","FWR",0,"FWR1"
"1115","2010_SKT_0498","2010_SKT_0498","FWR","FWR",0,"FWR1"
"1116","2010_SKT_0501","2010_SKT_0501","FWR","FWR",0,"FWR1"
"1117","2010_SKT_0503","2010_SKT_0503","MIG","MIG",0,"FWM1"
"1118","2010_SKT_0506","2010_SKT_0506","FWR","FWR",0,"FWR1"
"1119","2010_SKT_0511","2010_SKT_0511","FWR","FWR",0,"FWR1"
"1120","2010_SKT_0512","2010_SKT_0512","FWR","FWR",0,"FWR1"
"1121","2010_SKT_0513","2010_SKT_0513","FWR","FWR",0,"FWR1"
"1122","2010_SKT_0515","2010_SKT_0515","MIG","MIG",0,"FWM1"
"1123","2010_SKT_0529","2010_SKT_0529","MIG","MIG",0,"FWM1"
"1124","2010_SKT_0530","2010_SKT_0530","MIG","MIG",0,"FWM1"
"1125","2011_SKT_0001","2011_SKT_0001","MIG","MIG",0,"FWM1"
"1126","2011_SKT_0002","2011_SKT_0002","MIG","MIG",0,"FWM1"
"1127","2011_SKT_0003","2011_SKT_0003","MIG","MIG",0,"FWM1"
"1128","2011_SKT_0004","2011_SKT_0004","MIG","MIG",0,"FWM1"
"1129","2011_SKT_0005","2011_SKT_0005","MIG","MIG",0,"FWM1"
"1130","2011_SKT_0008","2011_SKT_0008","FWR","FWR",0,"FWR1"
"1131","2011_SKT_0009","2011_SKT_0009","MIG","MIG",0,"FWM1"
"1132","2011_SKT_0010","2011_SKT_0010","MIG","MIG",0,"FWM1"
"1133","2011_SKT_0011","2011_SKT_0011","FWR","FWR",0,"FWR1"
"1134","2011_SKT_0012","2011_SKT_0012","MIG","MIG",0,"FWM1"
"1135","2011_SKT_0013","2011_SKT_0013","MIG","FWR",1,"FWR2"
"1136","2011_SKT_0014","2011_SKT_0014","MIG","MIG",0,"FWM1"
"1137","2011_SKT_0015","2011_SKT_0015","MIG","MIG",0,"FWM1"
"1138","2011_SKT_0016","2011_SKT_0016","MIG","MIG",0,"FWM1"
"1139","2011_SKT_0017","2011_SKT_0017","FWR","FWR",0,"FWR1"
"1140","2011_SKT_0018","2011_SKT_0018","MIG","FWR",1,"FWR2"
"1141","2011_SKT_0019","2011_SKT_0019","MIG","MIG",0,"FWM1"
"1142","2011_SKT_0020","2011_SKT_0020","MIG","MIG",0,"FWM1"
"1143","2011_SKT_0021","2011_SKT_0021","FWR","FWR",0,"FWR1"
"1144","2011_SKT_0022","2011_SKT_0022","MIG","FWR",1,"FWR2"
"1145","2011_SKT_0024","2011_SKT_0024","MIG","MIG",0,"FWM1"
"1146","2011_SKT_0025","2011_SKT_0025","MIG","FWR",1,"FWR2"
"1147","2011_SKT_0026","2011_SKT_0026","MIG","MIG",0,"FWM1"
"1148","2011_SKT_0027","2011_SKT_0027","FWR","FWR",0,"FWR1"
"1149","2011_SKT_0028","2011_SKT_0028","FWR","FWR",0,"FWR2"
"1150","2011_SKT_0029","2011_SKT_0029","MIG","MIG",0,"FWM1"
"1151","2011_SKT_0030","2011_SKT_0030","FWR","FWR",0,"FWR1"
"1152","2011_SKT_0031","2011_SKT_0031","MIG","MIG",0,"FWM1"
"1153","2011_SKT_0032","2011_SKT_0032","MIG","MIG",0,"FWM1"
"1154","2011_SKT_0033","2011_SKT_0033","MIG","MIG",0,"FWM1"
"1155","2011_SKT_0034","2011_SKT_0034","FWR","FWR",0,"FWR1"
"1156","2011_SKT_0035","2011_SKT_0035","FWR","FWR",0,"FWR1"
"1157","2011_SKT_0037","2011_SKT_0037","FWR","FWR",0,"FWR1"
"1158","2011_SKT_0038","2011_SKT_0038","FWR","FWR",0,"FWR1"
"1159","2011_SKT_0039","2011_SKT_0039","FWR","FWR",0,"FWR1"
"1160","2011_SKT_0040","2011_SKT_0040","FWR","FWR",0,"FWR1"
"1161","2011_SKT_0041","2011_SKT_0041","FWR","FWR",0,"FWR1"
"1162","2011_SKT_0042","2011_SKT_0042","MIG","MIG",0,"FWM1"
"1163","2011_SKT_0043","2011_SKT_0043","MIG","MIG",0,"FWM1"
"1164","2011_SKT_0044","2011_SKT_0044","FWR","FWR",0,"FWR1"
"1165","2011_SKT_0046","2011_SKT_0046","MIG","MIG",0,"FWM1"
"1166","2011_SKT_0047","2011_SKT_0047","FWR","FWR",0,"FWR1"
"1167","2011_SKT_0048","2011_SKT_0048","MIG","MIG",0,"FWM1"
"1168","2011_SKT_0049","2011_SKT_0049","FWR","FWR",0,"FWR2"
"1169","2011_SKT_0050","2011_SKT_0050","MIG","MIG",0,"FWM1"
"1170","2011_SKT_0051","2011_SKT_0051","FWR","FWR",0,"FWR1"
"1171","2011_SKT_0052","2011_SKT_0052","FWR","FWR",0,"FWR1"
"1172","2011_SKT_0053","2011_SKT_0053","MIG","MIG",0,"FWM1"
"1173","2011_SKT_0055","2011_SKT_0055","MIG","MIG",0,"FWM1"
"1174","2011_SKT_0056","2011_SKT_0056","FWR","FWR",0,"FWR1"
"1175","2011_SKT_0057","2011_SKT_0057","FWR","FWR",0,"FWR1"
"1176","2011_SKT_0058","2011_SKT_0058","FWR","FWR",0,"FWR1"
"1177","2011_SKT_0059","2011_SKT_0059","FWR","FWR",0,"FWR1"
"1178","2011_SKT_0060","2011_SKT_0060","FWR","FWR",0,"FWR1"
"1179","2011_SKT_0061","2011_SKT_0061","FWR","FWR",0,"FWR1"
"1180","2011_SKT_0062","2011_SKT_0062","MIG","MIG",0,"FWM1"
"1181","2011_SKT_0063","2011_SKT_0063","FWR","FWR",0,"FWR1"
"1182","2011_SKT_0064","2011_SKT_0064","FWR","FWR",0,"FWR1"
"1183","2011_SKT_0065","2011_SKT_0065","FWR","FWR",0,"FWR1"
"1184","2011_SKT_0066","2011_SKT_0066","FWR","FWR",0,"FWR1"
"1185","2011_SKT_0067","2011_SKT_0067","MIG","MIG",0,"FWM1"
"1186","2011_SKT_0068","2011_SKT_0068","MIG","MIG",0,"FWM1"
"1187","2011_SKT_0069","2011_SKT_0069","FWR","FWR",0,"FWR1"
"1188","2011_SKT_0070","2011_SKT_0070","MIG","MIG",0,"FWM1"
"1189","2011_SKT_0071","2011_SKT_0071","FWR","FWR",0,"FWR1"
"1190","2011_SKT_0072","2011_SKT_0072","FWR","FWR",0,"FWR1"
"1191","2011_SKT_0073","2011_SKT_0073","MIG","MIG",0,"FWM1"
"1192","2011_SKT_0074","2011_SKT_0074","FWR","FWR",0,"FWR1"
"1193","2011_SKT_0075","2011_SKT_0075","FWR","FWR",0,"FWR1"
"1194","2011_SKT_0076","2011_SKT_0076","FWR","FWR",0,"FWR1"
"1195","2011_SKT_0077","2011_SKT_0077","FWR","FWR",0,"FWR1"
"1196","2011_SKT_0078","2011_SKT_0078","FWR","FWR",0,"FWR1"
"1197","2011_SKT_0079","2011_SKT_0079","FWR","FWR",0,"FWR1"
"1198","2011_SKT_0080","2011_SKT_0080","FWR","FWR",0,"FWR1"
"1199","2011_SKT_0081","2011_SKT_0081","FWR","FWR",0,"FWR1"
"1200","2011_SKT_0082","2011_SKT_0082","FWR","FWR",0,"FWR1"
"1201","2011_SKT_0083","2011_SKT_0083","FWR","FWR",0,"FWR1"
"1202","2011_SKT_0084","2011_SKT_0084","FWR","FWR",0,"FWR1"
"1203","2011_SKT_0086","2011_SKT_0086","BWR","MIG",1,"FWM2"
"1204","2011_SKT_0123","2011_SKT_0123","MIG","MIG",0,"FWM1"
"1205","2011_SKT_0128","2011_SKT_0128","MIG","MIG",0,"FWM1"
"1206","2011_SKT_0129","2011_SKT_0129","MIG","MIG",0,"FWM1"
"1207","2011_SKT_0130","2011_SKT_0130","MIG","MIG",0,"FWM1"
"1208","2011_SKT_0131","2011_SKT_0131","MIG","MIG",0,"FWM1"
"1209","2011_SKT_0132","2011_SKT_0132","MIG","MIG",0,"FWM1"
"1210","2011_SKT_0133","2011_SKT_0133","MIG","MIG",0,"FWM1"
"1211","2011_SKT_0134","2011_SKT_0134","MIG","FWR",1,"FWR2"
"1212","2011_SKT_0135","2011_SKT_0135","MIG","MIG",0,"FWM1"
"1213","2011_SKT_0136","2011_SKT_0136","FWR","FWR",0,"FWR1"
"1214","2011_SKT_0137","2011_SKT_0137","MIG","MIG",0,"FWM1"
"1215","2011_SKT_0138","2011_SKT_0138","MIG","MIG",0,"FWM1"
"1216","2011_SKT_0139","2011_SKT_0139","MIG","FWR",1,"FWR2"
"1217","2011_SKT_0140","2011_SKT_0140","FWR","FWR",0,"FWR1"
"1218","2011_SKT_0141","2011_SKT_0141","FWR","FWR",0,"FWR1"
"1219","2011_SKT_0142","2011_SKT_0142","MIG","FWR",1,"FWR2"
"1220","2011_SKT_0143","2011_SKT_0143","FWR","FWR",0,"FWR1"
"1221","2011_SKT_0144","2011_SKT_0144","FWR","FWR",0,"FWR1"
"1222","2011_SKT_0145","2011_SKT_0145","MIG","MIG",0,"FWM1"
"1223","2011_SKT_0146","2011_SKT_0146","FWR","FWR",0,"FWR1"
"1224","2011_SKT_0148","2011_SKT_0148","FWR","FWR",0,"FWR1"
"1225","2011_SKT_0149","2011_SKT_0149","FWR","FWR",0,"FWR1"
"1226","2011_SKT_0150","2011_SKT_0150","MIG","MIG",0,"FWM1"
"1227","2011_SKT_0151","2011_SKT_0151","FWR","FWR",0,"FWR1"
"1228","2011_SKT_0152","2011_SKT_0152","FWR","FWR",0,"FWR1"
"1229","2011_SKT_0153","2011_SKT_0153","FWR","FWR",0,"FWR1"
"1230","2011_SKT_0154","2011_SKT_0154","FWR","FWR",0,"FWR1"
"1231","2011_SKT_0155","2011_SKT_0155","FWR","FWR",0,"FWR1"
"1232","2011_SKT_0156","2011_SKT_0156","FWR","FWR",0,"FWR1"
"1233","2011_SKT_0157","2011_SKT_0157","FWR","FWR",0,"FWR1"
"1234","2011_SKT_0158","2011_SKT_0158","FWR","FWR",0,"FWR1"
"1235","2011_SKT_0159","2011_SKT_0159","FWR","FWR",0,"FWR1"
"1236","2011_SKT_0160","2011_SKT_0160","FWR","FWR",0,"FWR1"
"1237","2011_SKT_0161","2011_SKT_0161","MIG","MIG",0,"FWM1"
"1238","2011_SKT_0162","2011_SKT_0162","FWR","FWR",0,"FWR1"
"1239","2011_SKT_0163","2011_SKT_0163","FWR","FWR",0,"FWR1"
"1240","2011_SKT_0165","2011_SKT_0165","FWR","FWR",0,"FWR1"
"1241","2011_SKT_0166","2011_SKT_0166","FWR","FWR",0,"FWR1"
"1242","2011_SKT_0168","2011_SKT_0168","FWR","FWR",0,"FWR1"
"1243","2011_SKT_0170","2011_SKT_0170","MIG","MIG",0,"FWM1"
"1244","2011_SKT_0171","2011_SKT_0171","FWR","FWR",0,"FWR1"
"1245","2011_SKT_0173","2011_SKT_0173","FWR","FWR",0,"FWR1"
"1246","2011_SKT_0178","2011_SKT_0178","MIG","MIG",0,"FWM1"
"1247","2011_SKT_0179","2011_SKT_0179","MIG","MIG",0,"FWM1"
"1248","2011_SKT_0190","2011_SKT_0190","MIG","MIG",0,"FWM1"
"1249","2011_SKT_0198","2011_SKT_0198","MIG","MIG",0,"FWM1"
"1250","2011_SKT_0204","2011_SKT_0204","MIG","MIG",0,"FWM1"
"1251","2011_SKT_0212","2011_SKT_0212","MIG","MIG",0,"FWM1"
"1252","2011_SKT_0215","2011_SKT_0215","MIG","MIG",0,"FWM1"
"1253","2011_SKT_0219","2011_SKT_0219","MIG","MIG",0,"FWM1"
"1254","2011_SKT_0228","2011_SKT_0228","MIG","MIG",0,"FWM2"
"1255","2011_SKT_0233","2011_SKT_0233","MIG","MIG",0,"FWM1"
"1256","2011_SKT_0240","2011_SKT_0240","MIG","MIG",0,"FWM1"
"1257","2011_SKT_0242","2011_SKT_0242","MIG","MIG",0,"FWM1"
"1258","2011_SKT_0243","2011_SKT_0243","MIG",NA,1,NA
"1259","2011_SKT_0245","2011_SKT_0245","MIG","MIG",0,"FWM1"
"1260","2011_SKT_0246","2011_SKT_0246","FWR","FWR",0,"FWR1"
"1261","2011_SKT_0247","2011_SKT_0247","MIG","MIG",0,"FWM1"
"1262","2011_SKT_0248","2011_SKT_0248","MIG","MIG",0,"FWM1"
"1263","2011_SKT_0249","2011_SKT_0249","MIG","MIG",0,"FWM1"
"1264","2011_SKT_0250","2011_SKT_0250","MIG","MIG",0,"FWM1"
"1265","2011_SKT_0251","2011_SKT_0251","MIG","MIG",0,"FWM1"
"1266","2011_SKT_0252","2011_SKT_0252","FWR","FWR",0,"FWR1"
"1267","2011_SKT_0253","2011_SKT_0253","MIG","MIG",0,"FWM1"
"1268","2011_SKT_0254","2011_SKT_0254","MIG","MIG",0,"FWM1"
"1269","2011_SKT_0255","2011_SKT_0255","MIG","MIG",0,"FWM1"
"1270","2011_SKT_0258","2011_SKT_0258","MIG","MIG",0,"FWM1"
"1271","2011_SKT_0259","2011_SKT_0259","FWR","FWR",0,"FWR1"
"1272","2011_SKT_0260","2011_SKT_0260","BWR","BWR",0,"BWR1"
"1273","2011_SKT_0263","2011_SKT_0263","MIG","MIG",0,"FWM1"
"1274","2011_SKT_0273","2011_SKT_0273","MIG","MIG",0,"FWM1"
"1275","2011_SKT_0285","2011_SKT_0285","MIG","MIG",0,"FWM1"
"1276","2011_SKT_0289","2011_SKT_0289","MIG","MIG",0,"FWM1"
"1277","2011_SKT_0291","2011_SKT_0291","FWR","FWR",0,"FWR1"
"1278","2011_SKT_0292","2011_SKT_0292","MIG","MIG",0,"FWM1"
"1279","2011_SKT_0293","2011_SKT_0293","MIG","MIG",0,"FWM1"
"1280","2011_SKT_0295","2011_SKT_0295","MIG","MIG",0,"FWM1"
"1281","2011_SKT_0296","2011_SKT_0296","FWR","FWR",0,"FWR1"
"1282","2011_SKT_0297","2011_SKT_0297","FWR","FWR",0,"FWR1"
"1283","2011_SKT_0298","2011_SKT_0298","FWR","FWR",0,"FWR1"
"1284","2011_SKT_0299","2011_SKT_0299","MIG","MIG",0,"FWM1"
"1285","2011_SKT_0300","2011_SKT_0300","FWR","FWR",0,"FWR1"
"1286","2011_SKT_0301","2011_SKT_0301","FWR","FWR",0,"FWR1"
"1287","2011_SKT_0302","2011_SKT_0302","MIG","MIG",0,"FWM1"
"1288","2011_SKT_0303","2011_SKT_0303","FWR","FWR",0,"FWR1"
"1289","2011_SKT_0304","2011_SKT_0304","FWR","FWR",0,"FWR1"
"1290","2011_SKT_0305","2011_SKT_0305","FWR","FWR",0,"FWR1"
"1291","2011_SKT_0306","2011_SKT_0306","MIG","MIG",0,"FWM1"
"1292","2011_SKT_0307","2011_SKT_0307","MIG","MIG",0,"FWM1"
"1293","2011_SKT_0308","2011_SKT_0308","FWR","FWR",0,"FWR1"
"1294","2011_SKT_0309","2011_SKT_0309","FWR","FWR",0,"FWR1"
"1295","2011_SKT_0310","2011_SKT_0310","FWR","FWR",0,"FWR1"
"1296","2011_SKT_0311","2011_SKT_0311","MIG","VAR",1,"VAR1"
"1297","2011_SKT_0312","2011_SKT_0312","FWR","FWR",0,"FWR1"
"1298","2011_SKT_0313","2011_SKT_0313","FWR","FWR",0,"FWR1"
"1299","2011_SKT_0314","2011_SKT_0314","MIG","FWR",1,"FWR2"
"1300","2011_SKT_0315","2011_SKT_0315","FWR","FWR",0,"FWR1"
"1301","2011_SKT_0316","2011_SKT_0316","FWR","FWR",0,"FWR1"
"1302","2011_SKT_0317","2011_SKT_0317","MIG","MIG",0,"FWM1"
"1303","2011_SKT_0324","2011_SKT_0324","MIG","MIG",0,"FWM1"
"1304","2011_SKT_0327","2011_SKT_0327","MIG","MIG",0,"FWM1"
"1305","2011_SKT_0351","2011_SKT_0351","MIG","MIG",0,"FWM1"
"1306","2011_SKT_0352","2011_SKT_0352","MIG","MIG",0,"FWM1"
"1307","2011_SKT_0356","2011_SKT_0356","MIG","MIG",0,"FWM1"
"1308","2011_SKT_0357","2011_SKT_0357","MIG","MIG",0,"FWM1"
"1309","2011_SKT_0358","2011_SKT_0358","FWR","FWR",0,"FWR1"
"1310","2011_SKT_0359","2011_SKT_0359","MIG","MIG",0,"FWM1"
"1311","2011_SKT_0360","2011_SKT_0360","FWR","FWR",0,"FWR1"
"1312","2011_SKT_0361","2011_SKT_0361","MIG","FWR",1,"FWR1"
"1313","2011_SKT_0362","2011_SKT_0362","FWR","FWR",0,"FWR1"
"1314","2011_SKT_0363","2011_SKT_0363","FWR","FWR",0,"FWR1"
"1315","2011_SKT_0364","2011_SKT_0364","FWR","FWR",0,"FWR1"
"1316","2011_SKT_0365","2011_SKT_0365","MIG","MIG",0,"FWM1"
"1317","2011_SKT_0366","2011_SKT_0366","MIG","MIG",0,"FWM1"
"1318","2011_SKT_0367","2011_SKT_0367","MIG","MIG",0,"FWM1"
"1319","2011_SKT_0368","2011_SKT_0368","MIG","MIG",0,"FWM1"
"1320","2011_SKT_0369","2011_SKT_0369","FWR","FWR",0,"FWR1"
"1321","2011_SKT_0371","2011_SKT_0371","MIG","MIG",0,"FWM1"
"1322","2011_SKT_0372","2011_SKT_0372","MIG","MIG",0,"FWM1"
"1323","2011_SKT_0373","2011_SKT_0373","MIG","MIG",0,"FWM1"
"1324","2011_SKT_0374","2011_SKT_0374","FWR","FWR",0,"FWR1"
"1325","2012_SKT_4000","2012_SKT_4000","MIG","MIG",0,"FWM1"
"1326","2012_SKT_4002","2012_SKT_4002","MIG","MIG",0,"FWM1"
"1327","2012_SKT_4005","2012_SKT_4005","MIG","MIG",0,"FWM1"
"1328","2012_SKT_4007","2012_SKT_4007","MIG","MIG",0,"FWM1"
"1329","2012_SKT_4008","2012_SKT_4008","MIG","MIG",0,"FWM1"
"1330","2012_SKT_4009","2012_SKT_4009","MIG","MIG",0,"FWM1"
"1331","2012_SKT_4014","2012_SKT_4014","MIG","MIG",0,"FWM1"
"1332","2012_SKT_4018","2012_SKT_4018","MIG","MIG",0,"FWM1"
"1333","2012_SKT_4022","2012_SKT_4022","MIG","MIG",0,"FWM2"
"1334","2012_SKT_4026","2012_SKT_4026","MIG","MIG",0,"FWM1"
"1335","2012_SKT_4030","2012_SKT_4030","MIG","MIG",0,"FWM1"
"1336","2012_SKT_4033","2012_SKT_4033","MIG","MIG",0,"FWM1"
"1337","2012_SKT_4037","2012_SKT_4037","MIG","MIG",0,"FWM2"
"1338","2012_SKT_4040","2012_SKT_4040","MIG","MIG",0,"FWM1"
"1339","2012_SKT_4043","2012_SKT_4043","BWR","BWR",0,"BWR1"
"1340","2012_SKT_4045","2012_SKT_4045","MIG","MIG",0,"FWM1"
"1341","2012_SKT_4049","2012_SKT_4049","MIG","MIG",0,"FWM1"
"1342","2012_SKT_4050","2012_SKT_4050","MIG","MIG",0,"FWM1"
"1343","2012_SKT_4054","2012_SKT_4054","MIG","MIG",0,"FWM1"
"1344","2012_SKT_4057","2012_SKT_4057","MIG","MIG",0,"FWM1"
"1345","2012_SKT_4060","2012_SKT_4060","BWR","BWR",0,"BWR1"
"1346","2012_SKT_4062","2012_SKT_4062","MIG","MIG",0,"FWM1"
"1347","2012_SKT_4064","2012_SKT_4064","MIG","MIG",0,"FWM1"
"1348","2012_SKT_4067","2012_SKT_4067","BWR","BWR",0,"BWR1"
"1349","2012_SKT_4071","2012_SKT_4071","MIG","MIG",0,"FWM1"
"1350","2012_SKT_4079","2012_SKT_4079","MIG","MIG",0,"FWM2"
"1351","2012_SKT_4080","2012_SKT_4080","BWR","MIG",1,"FWM2"
"1352","2012_SKT_4084","2012_SKT_4084","MIG","MIG",0,"FWM1"
"1353","2012_SKT_4086","2012_SKT_4086","MIG","MIG",0,"FWM1"
"1354","2012_SKT_4090","2012_SKT_4090","MIG","MIG",0,"FWM1"
"1355","2012_SKT_4093","2012_SKT_4093","MIG","MIG",0,"FWM1"
"1356","2012_SKT_4097","2012_SKT_4097","MIG","MIG",0,"FWM1"
"1357","2012_SKT_4102","2012_SKT_4102","MIG","MIG",0,"FWM1"
"1358","2012_SKT_4105","2012_SKT_4105","MIG","MIG",0,"FWM1"
"1359","2012_SKT_4106","2012_SKT_4106","MIG","MIG",0,"FWM1"
"1360","2012_SKT_4109","2012_SKT_4109","MIG","MIG",0,"FWM1"
"1361","2012_SKT_4113","2012_SKT_4113","MIG","MIG",0,"FWM1"
"1362","2012_SKT_4118","2012_SKT_4118","FWR","FWR",0,"FWR1"
"1363","2012_SKT_4120","2012_SKT_4120","FWR","FWR",0,"FWR1"
"1364","2012_SKT_4125","2012_SKT_4125","MIG","MIG",0,"FWM1"
"1365","2012_SKT_4130","2012_SKT_4130","MIG","MIG",0,"FWM1"
"1366","2012_SKT_4134","2012_SKT_4134","MIG","MIG",0,"FWM1"
"1367","2012_SKT_4138","2012_SKT_4138","MIG","MIG",0,"FWM1"
"1368","2012_SKT_4141","2012_SKT_4141","FWR","FWR",0,"FWR1"
"1369","2012_SKT_4144","2012_SKT_4144","FWR","FWR",0,"FWR1"
"1370","2012_SKT_4146","2012_SKT_4146","MIG","MIG",0,"FWM1"
"1371","2012_SKT_4152","2012_SKT_4152","FWR","FWR",0,"FWR1"
"1372","2012_SKT_4156","2012_SKT_4156","FWR","FWR",0,"FWR1"
"1373","2012_SKT_4161","2012_SKT_4161","FWR","FWR",0,"FWR1"
"1374","2012_SKT_4165","2012_SKT_4165","FWR","FWR",0,"FWR1"
"1375","2012_SKT_4169","2012_SKT_4169","FWR","FWR",0,"FWR1"
"1376","2012_SKT_4174","2012_SKT_4174","FWR","FWR",0,"FWR1"
"1377","2012_SKT_4177","2012_SKT_4177","FWR","FWR",0,"FWR1"
"1378","2012_SKT_4182","2012_SKT_4182","FWR","FWR",0,"FWR1"
"1379","2012_SKT_4186","2012_SKT_4186","FWR","FWR",0,"FWR1"
"1380","2012_SKT_4190","2012_SKT_4190","FWR","FWR",0,"FWR1"
"1381","2012_SKT_4194","2012_SKT_4194","MIG","MIG",0,"FWM1"
"1382","2012_SKT_4198","2012_SKT_4198","MIG","MIG",0,"FWM1"
"1383","2012_SKT_4205","2012_SKT_4205","FWR","FWR",0,"FWR1"
"1384","2012_SKT_4211","2012_SKT_4211","FWR","FWR",0,"FWR1"
"1385","2012_SKT_4218","2012_SKT_4218","FWR","FWR",0,"FWR1"
"1386","2012_SKT_4221","2012_SKT_4221","FWR","FWR",0,"FWR1"
"1387","2012_SKT_4223","2012_SKT_4223","MIG","MIG",0,"FWM1"
"1388","2012_SKT_4226","2012_SKT_4226","FWR","FWR",0,"FWR1"
"1389","2012_SKT_4231","2012_SKT_4231","MIG","MIG",0,"FWM1"
"1390","2012_SKT_4235","2012_SKT_4235","MIG","MIG",0,"FWM2"
"1391","2012_SKT_4242","2012_SKT_4242","MIG","MIG",0,"FWM1"
"1392","2012_SKT_4244","2012_SKT_4244","BWR","MIG",1,"FWM2"
"1393","2012_SKT_4248","2012_SKT_4248","MIG","MIG",0,"FWM1"
"1394","2012_SKT_4250","2012_SKT_4250","MIG","MIG",0,"FWM1"
"1395","2012_SKT_4251","2012_SKT_4251","MIG","MIG",0,"FWM1"
"1396","2012_SKT_4253","2012_SKT_4253","BWR","BWR",0,"BWR1"
"1397","2012_SKT_4257","2012_SKT_4257","MIG","MIG",0,"FWM2"
"1398","2012_SKT_4259","2012_SKT_4259","MIG","MIG",0,"FWM1"
"1399","2012_SKT_4272","2012_SKT_4272","MIG","BWR",1,"BWM2"
"1400","2012_SKT_4273","2012_SKT_4273","MIG","MIG",0,"FWM1"
"1401","2012_SKT_4274","2012_SKT_4274","MIG","MIG",0,"FWM1"
"1402","2012_SKT_4283","2012_SKT_4283","MIG","BWR",1,"BWM2"
"1403","2012_SKT_4288","2012_SKT_4288","MIG","MIG",0,"FWM2"
"1404","2012_SKT_4292","2012_SKT_4292","MIG","MIG",0,"FWM1"
"1405","2012_SKT_4294","2012_SKT_4294","MIG","BWR",1,"BWR1"
"1406","2012_SKT_4298","2012_SKT_4298","MIG","MIG",0,"FWM2"
"1407","2012_SKT_4300","2012_SKT_4300","MIG","MIG",0,"FWM1"
"1408","2012_SKT_4313","2012_SKT_4313","MIG","MIG",0,"FWM1"
"1409","2012_SKT_4328","2012_SKT_4328","MIG","MIG",0,"FWM1"
"1410","2012_SKT_4355","2012_SKT_4355","MIG","MIG",0,"FWM1"
"1411","2012_SKT_4381","2012_SKT_4381","MIG","MIG",0,"FWM1"
"1412","2012_SKT_4388","2012_SKT_4388","MIG","MIG",0,"FWM1"
"1413","2012_SKT_4391","2012_SKT_4391","MIG","MIG",0,"FWM1"
"1414","2012_SKT_4402","2012_SKT_4402","MIG","MIG",0,"FWM1"
"1415","2012_SKT_4410","2012_SKT_4410","MIG","MIG",0,"FWM1"
"1416","2012_SKT_4423","2012_SKT_4423","MIG","MIG",0,"FWM1"
"1417","2012_SKT_4432","2012_SKT_4432","MIG","MIG",0,"FWM1"
"1418","2012_SKT_4435","2012_SKT_4435","BWR","BWR",0,"BWR1"
"1419","2012_SKT_4442","2012_SKT_4442","MIG","MIG",0,"FWM1"
"1420","2012_SKT_4445","2012_SKT_4445","MIG","MIG",0,"FWM1"
"1421","2012_SKT_4451","2012_SKT_4451","FWR","FWR",0,"FWR1"
"1422","2012_SKT_4452","2012_SKT_4452","MIG","MIG",0,"FWM1"
"1423","2012_SKT_4458","2012_SKT_4458","FWR","FWR",0,"FWR1"
"1424","2012_SKT_4472","2012_SKT_4472","FWR","FWR",0,"FWR1"
"1425","2012_SKT_4475","2012_SKT_4475","MIG","MIG",0,"FWM1"
"1426","2012_SKT_4481","2012_SKT_4481","MIG","MIG",0,"FWM1"
"1427","2012_SKT_4487","2012_SKT_4487","FWR","FWR",0,"FWR1"
"1428","2012_SKT_4501","2012_SKT_4501","FWR","FWR",0,"FWR1"
"1429","2012_SKT_4511","2012_SKT_4511","MIG","MIG",0,"FWM1"
"1430","2012_SKT_4517","2012_SKT_4517","MIG","MIG",0,"FWM1"
"1431","2012_SKT_4521","2012_SKT_4521","BWR","BWR",0,"BWR1"
"1432","2012_SKT_4522","2012_SKT_4522","MIG","MIG",0,"FWM1"
"1433","2012_SKT_4523","2012_SKT_4523","MIG","MIG",0,"FWM1"
"1434","2012_SKT_4525","2012_SKT_4525","MIG","MIG",0,"FWM1"
"1435","2012_SKT_4533","2012_SKT_4533","MIG","MIG",0,"FWM1"
"1436","2012_SKT_4534","2012_SKT_4534","MIG","MIG",0,"FWM2"
"1437","2012_SKT_4538","2012_SKT_4538","BWR","BWR",0,"BWR1"
"1438","2012_SKT_4572","2012_SKT_4572","MIG","MIG",0,"FWM1"
"1439","2012_SKT_4578","2012_SKT_4578","MIG","MIG",0,"FWM2"
"1440","2012_SKT_4584","2012_SKT_4584","MIG","BWR",1,"BWM2"
"1441","2012_SKT_4585","2012_SKT_4585","MIG","MIG",0,"FWM1"
"1442","2012_SKT_4586","2012_SKT_4586","MIG","MIG",0,"FWM1"
"1443","2012_SKT_4592","2012_SKT_4592","MIG","MIG",0,"FWM1"
"1444","2012_SKT_4593","2012_SKT_4593","MIG","MIG",0,"FWM1"
"1445","2012_SKT_4599","2012_SKT_4599","MIG","MIG",0,"FWM1"
"1446","2012_SKT_4601","2012_SKT_4601","MIG","MIG",0,"FWM1"
"1447","2012_SKT_4603","2012_SKT_4603","FWR","FWR",0,"FWR1"
"1448","2012_SKT_4605","2012_SKT_4605","MIG","MIG",0,"FWM1"
"1449","2012_SKT_4608","2012_SKT_4608","MIG","MIG",0,"FWM1"
"1450","2012_SKT_4620","2012_SKT_4620","FWR","FWR",0,"FWR1"
"1451","2012_SKT_4626","2012_SKT_4626","MIG","MIG",0,"FWM1"
"1452","2012_SKT_4627","2012_SKT_4627","MIG","MIG",0,"FWM1"
